parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 556 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 118 | 16 | (((20+2)*1)-6)=x | 20 2 + 1 * 6 - x = | 20:carton 2:carton +:carton 1:carton *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 27 | (((20+2)-1)+6)=x | 20 2 + 1 - 6 + x = | 20:carton 2:carton +:carton 1:carton -:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 29 | (((20+2)+1)+6)=x | 20 2 + 1 + 6 + x = | 20:carton 2:carton +:carton 1:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 28 | (((20+2)*1)+6)=x | 20 2 + 1 * 6 + x = | 20:carton 2:carton +:carton 1:carton *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 24 | (((20-2)*1)+6)=x | 20 2 - 1 * 6 + x = | 20:carton 2:carton -:carton 1:carton *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 12 | (((20-2)*1)-6)=x | 20 2 - 1 * 6 - x = | 20:carton 2:carton -:carton 1:carton *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 15 | (((20+2)-1)-6)=x | 20 2 + 1 - 6 - x = | 20:carton 2:carton +:carton 1:carton -:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 29 | ((20+2)+(1+6))=x | 20 2 + 1 6 + + x = | 20:carton 2:carton +:carton 1:carton 6:carton +:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 27 | (20+(2-(1-6)))=x | 20 2 1 6 - - + x = | 20:carton 2:carton 1:carton 6:carton -:carton -:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 15 | x=((20+2)-(1+6)) | x 20 2 + 1 6 + - = | x:carton 20:carton 2:carton +:carton 1:carton 6:carton +:carton -:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 25 | (20-(2-(1+6)))=x | 20 2 1 6 + - - x = | 20:carton 2:carton 1:carton 6:carton +:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 13 | (20-(2-(1-6)))=x | 20 2 1 6 - - - x = | 20:carton 2:carton 1:carton 6:carton -:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 17 | ((20+(2+1))-6)=x | 20 2 1 + + 6 - x = | 20:carton 2:carton 1:carton +:carton +:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 118 | 3 | ((20/2)-(1+6))=x | 20 2 / 1 6 + - x = | 20:carton 2:carton /:carton 1:carton 6:carton +:carton -:carton x:carton =:carton
