1 1:1 2:0.4445892206241413 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:0 23:0 24:0.00014285714285714287 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.14800400888658408 70:0.5103864223005199 71:0.5763785548030264 72:0.5711003125832678 73:0.5 74:0.5 75:0.5939517300936757 76:0.5729717728534833 77:0.5 78:0.5050424974372756 79:0.5515819430924429 80:0.728090750079668 81:0.5917806850848999 82:0 83:0.5 84:0.5876028204815266 85:0.5962846535468412 86:0.6061479218472771 87:0.5515819430924429 88:0.5515819430924429 89:0.6224964761253446 90:0.7177485733328628 91:0.5726707012896084 92:0.5980425737457671 93:0.6196664887721092 
-1 1:1 2:0.42409451350630273 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:0 23:0 24:0.00011111111111111112 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.16552921271687415 70:0.5103864223005199 71:0.5763785548030264 72:0.5711003125832678 73:0.5 74:0.5 75:0.5939517300936757 76:0.5729717728534833 77:0.5 78:0.5050424974372756 79:0.5515819430924429 80:0.728090750079668 81:0.5917806850848999 82:0 83:0.5 84:0.5876028204815266 85:0.5962846535468412 86:0.6061479218472771 87:0.5515819430924429 88:0.5515819430924429 89:0.6224964761253446 90:0.7177485733328628 91:0.5726707012896084 92:0.5980425737457671 93:0.6196664887721092 
1 1:1 2:0.6554567610747144 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0.00014285714285714287 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.14800400888658408 70:0.5103864223005199 71:0.5763785548030264 72:0.5711003125832678 73:0.5 74:0.5 75:0.5939517300936757 76:0.5729717728534833 77:0.5 78:0.5050424974372756 79:0.5515819430924429 80:0.728090750079668 81:0.5917806850848999 82:0 83:0.5 84:0.5876028204815266 85:0.5962846535468412 86:0.6061479218472771 87:0.5515819430924429 88:0.5515819430924429 89:0.6224964761253446 90:0.7177485733328628 91:0.5726707012896084 92:0.5980425737457671 93:0.6196664887721092 
1 1:1 2:0.7394248000987603 3:0.3333333333333333 4:0 5:1 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0.00012501562695336918 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 84:1 85:1 86:1 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
-1 1:1 2:0.3865760142698856 3:1 4:0 5:1 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0.00011109876680368848 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:0.5802968134962474 74:1 75:0.5071358435357449 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 84:0.5871924500776564 85:1 86:1 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
-1 1:1 2:0.13698719301425905 3:0.07692307692307693 4:0 5:0 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:0 24:0.00011123470522803115 25:0 26:1 27:0 28:0 29:1 30:1 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:1 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:1 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 84:1 85:1 86:1 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
1 1:1 2:0.7030007258411113 3:0.09090909090909091 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0.00010006003602161297 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:1 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:1 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 84:1 85:1 86:1 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
-1 1:1 2:0.1594334416765417 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:-1 23:0 24:0.00011109876680368848 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:1 40:0 41:0 42:0 43:1 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:1 59:0 60:1 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.14806628988686296 70:0.619968781265828 71:0.7078822749498878 72:0.7107707375861372 73:0.6865575540251694 74:0.7296554416208273 75:1 76:0.6844447124196184 77:0.5421168850545613 78:0.5863930105467947 79:0.560743432570608 80:0.7485216505521555 81:0.6460350144755439 82:0.5863527767209992 83:1 84:0.6309756016971211 85:0.7297322196616394 86:0.6865575540251694 87:0.584135437778018 88:0.584135437778018 89:0.7360748050706261 90:1 91:0.6140020047584228 92:0.6130547462913206 93:0.7486695791019076 
1 1:1 2:0.8142910227721502 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:-1 23:0 24:0.000125 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:1 40:0 41:0 42:0 43:1 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:1 59:0 60:1 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.6264764452700349 70:0.619968781265828 71:0.7078822749498878 72:0.7107707375861372 73:0.6865575540251694 74:0.7296554416208273 75:1 76:0.6844447124196184 77:0.5421168850545613 78:0.5863930105467947 79:0.560743432570608 80:0.7485216505521555 81:0.6460350144755439 82:0.5863527767209992 83:1 84:0.6309756016971211 85:0.7297322196616394 86:0.6865575540251694 87:0.584135437778018 88:0.584135437778018 89:0.7360748050706261 90:1 91:0.6140020047584228 92:0.6130547462913206 93:0.7486695791019076 
1 1:1 2:0.8894673467157753 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:-1 23:0 24:0.000125 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:1 40:0 41:0 42:0 43:1 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:1 59:0 60:1 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.6264764452700349 70:0.619968781265828 71:0.7078822749498878 72:0.7107707375861372 73:0.6865575540251694 74:0.7296554416208273 75:1 76:0.6844447124196184 77:0.5421168850545613 78:0.5863930105467947 79:0.560743432570608 80:0.7485216505521555 81:0.6460350144755439 82:0.5863527767209992 83:1 84:0.6309756016971211 85:0.7297322196616394 86:0.6865575540251694 87:0.584135437778018 88:0.584135437778018 89:0.7360748050706261 90:1 91:0.6140020047584228 92:0.6130547462913206 93:0.7486695791019076 
