0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.23058976593992853 67:0.6755619152133558 68:0.5680437247172305 69:0.5551562154760189 70:0.6074905220890633 71:0.6248849669021841 72:0.5791378802903603 73:0.5422547349520618 74:0.5565771388540416 75:0.66350504484664 76:0.6377354006043701 77:0.7132215690551108 78:0.5338735826534391 79:0.5628694685681452 80:1 81:0.5897022599795625 82:0.7874287009916359 83:0.7103189017304753 84:0.6377354006043701 85:0.6083489230023216 86:1 87:0.7016933768673761 88:0.5570436684137551 89:0.5083248615553172 90:0.5893858034481672 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00011111111111111112 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.5762336016390824 68:0.5061229086265145 69:0 70:0.6563774155260674 71:0.5080729429727653 72:0.7332963591813154 73:0.5 74:0.5800653881041513 75:0.6708251587782617 76:0.7440703640152792 77:0.6088965640031552 78:0.6136949805920936 79:0.5711003125832678 80:1 81:0.5309912748691271 82:0.7665741359586784 83:0.6287144201715433 84:0.7470705179172012 85:0.5591789068123963 86:1 87:0.7380607346989156 88:0.7407774212005223 89:0.7091758353614844 90:0.6160819249192172 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:1 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.607043828596713 68:0.6267217208682151 69:0.6563774155260674 70:0.5 71:0.5577734713497952 72:0.5233456403081337 73:0.5 74:0.5 75:0.617245385686066 76:0.6876465059093766 77:0.70838596586038 78:0.5692517375501781 79:0.5 80:1 81:0.5 82:0.5973688621439767 83:0.5 84:0.5811526154815995 85:0.611137966799573 86:1 87:0.7110550340917559 88:0.6959949674278685 89:0.6846835705702682 90:0.7085848622356106 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00011113580795732385 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.555013148927839 67:1 68:0.560278652708901 69:1 70:0.5999428898116063 71:0.6198046403765924 72:0.634696640713779 73:0.6118534497417838 74:0.560278652708901 75:0.6238892619728474 76:0.5736621244112146 77:0.6485198323427129 78:0.6838403056151706 79:0.6082683899686642 80:0.6663060317588734 81:0.5999428898116063 82:0.7007524136181454 83:1 84:0.5736621244112146 85:0.5 86:1 87:0.6571450428617012 88:0.6474290801372165 89:0.6872548697602588 90:0.7483975113639912 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:1 18:1 19:0 20:-1 21:0.00011113580795732385 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.16552921271687415 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0.5 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.10004296768396183 67:0.5660501279322816 68:0.5 69:0.5357430314204298 70:0.5654343853748066 71:0.657338749841547 72:0.6727381017529414 73:0.5234665435026907 74:0.5777904972740775 75:0.6913237939886325 76:0.6547956927237909 77:0.7336771055118949 78:0.6647171876899333 79:0.5757218491573359 80:0.6449312485322867 81:0.5566769735591669 82:0.6847621007541346 83:1 84:0.6547956927237909 85:0.6478828400653969 86:1 87:0.7237632689209111 88:0.7144091500329147 89:0.6940606718914806 90:0.752821150512001 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.2509060962922141 67:0.6731411659043034 68:0.6777375993395076 69:0.7440703640152792 70:0.6876465059093766 71:0.644602077611181 72:0.638399732935841 73:0.644652558746943 74:0.5406992252857851 75:0.5044434032318594 76:0.5 77:0.5999285062784668 78:0.6082223233618951 79:0.5515819430924429 80:0.6303206934435419 81:0.5252167817173543 82:0.5902545845741275 83:0.6646337448295041 84:0.5 85:0.5 86:0.6803041441885046 87:0.6366309303000642 88:0.5350660719235842 89:0.5945989475796132 90:0.7119741583811013 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:1 17:-1 18:1 19:0 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.11358880340764001 67:1 68:0.560278652708901 69:0.6939868462322076 70:0.5782952702151545 71:0.7039633774184608 72:0.7053302320717456 73:0.5 74:0.5378998702295655 75:1 76:0.530448783464181 77:0.7359285586757711 78:0.6267550014516486 79:0.572184855602191 80:1 81:0.5200612429987673 82:0.6341557990370253 83:0.5 84:0.6825946469196355 85:0.6825946469196355 86:0.6864077614555419 87:1 88:0.5519678770603851 89:0.7105173217417264 90:0.7360916687841034 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00011111111111111112 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:1 68:0.7175142781961671 69:0.6824342062069615 70:0.6530027606779601 71:0.710182266762291 72:0.5192378668313666 73:0.5 74:0.5046109419056299 75:1 76:1 77:0.7273699618193044 78:0.609424696473072 79:0.5369623931768877 80:1 81:0.6977171125550196 82:1 83:0.6530027606779601 84:0.7461229657239434 85:0.7114953101795115 86:1 87:1 88:0.7395881478823803 89:0.7067621976285244 90:0.7275438126295888 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:1 17:-1 18:1 19:0 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.09176624160452349 67:1 68:0.6104015239158005 69:0.5987294098434556 70:0.5901866248110297 71:0.6738168682713196 72:0.6878009846846004 73:0.5750719063327238 74:0.6104015239158005 75:0.6058649959931462 76:0.5875041051177083 77:0.751633399261613 78:0.6814739607467726 79:0.5936147976837124 80:0.6636688378834652 81:0.5550537442319672 82:0.6177548482788473 83:0.6547362269230542 84:0.5875041051177083 85:0.5968167610434455 86:1 87:0.7430329229123609 88:0.7349574060515182 89:0.7175211196958381 90:0.7683640579396184 
